Row,Id,Collection,Type,Genus,Family,Year_Early,Year_Late,Year_Uncertainty,Country,City,Location_Uncertainty
3093,178531,10683/14558,Oboe,Oboes,Wind,1905,0,1,Belgium,Brussels,0
3094,178532,10683/14558,Choke cymbal,Cymbals,Percussion,1925,0,1,Unknown,Unknown,2
3095,178534,10683/14558,Clarinet,Clarinets,Wind,1845,0,1,Germany,Unknown,0
3096,178535,10683/14558,Cylindrical drum,Drums,Percussion,1901,1935,1,China,Unknown,0
3097,178537,10683/14558,Unknown,Unknown,Unknown,0,1938,1,Unknown,Unknown,1
3098,178538,10683/14558,Cylindrical drum,Drums,Percussion,1901,1938,1,China,Unknown,0
3099,178539,10683/14558,Soprano saxhorn,Saxhorns,Wind,0,1942,1,France,Paris,0
3100,178540,10683/14558,Barrel drum,Drums,Percussion,1934,0,1,China,Unknown,0
3101,178542,10683/14558,Barrel drum,Drums,Percussion,1934,0,1,China,Unknown,0
3102,178544,10683/14558,Clarinet,Clarinets,Wind,1795,0,1,France,Unknown,0
3103,178545,10683/14558,Barrel drum,Drums,Percussion,1920,0,1,China,Unknown,0
3104,178546,10683/14558,Tenor cor,Saxhorns,Wind,1950,0,1,Unknown,Unknown,1
3105,178547,10683/14558,Clarinet,Clarinets,Wind,1835,0,1,Denmark,Copenhagen,0
3106,178548,10683/14558,Unknown,Beaters,Beaters,0,0,2,Unknown,Unknown,2
3107,178549,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1950,0,1,Unknown,Unknown,1
3108,178550,10683/14558,Clarinet,Clarinets,Wind,1806,1934,1,France,Unknown,0
3109,178551,10683/14558,Glass glockenspiel,Metallophones/Steeldrums,Percussion,1801,0,1,Unknown,Unknown,2
3110,178552,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1934,0,1,United States of America,Unknown,0
3111,178555,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1950,0,1,Unknown,Unknown,1
3112,178556,10683/14558,Clarinet,Clarinets,Wind,1900,0,1,Unknown,Unknown,1
3113,178557,10683/14558,Drum,Drums,Percussion,0,1933,1,Unknown,Unknown,0
3114,178558,10683/14558,Tuba,Tubas,Wind,1931,0,1,England,London,0
3115,178559,10683/14558,Clarinet,Clarinets,Wind,1825,0,1,France,Unknown,0
3116,178560,10683/14558,Barrel drum,Drums,Percussion,1901,0,1,Unknown,Unknown,0
3117,178561,10683/14558,Contrabass saxhorn,Saxhorns,Wind,1855,0,1,United States of America,Philadelphia,0
3118,178562,10683/14558,Clarinet,Clarinets,Wind,1825,0,1,Germany,Munich,0
3119,178563,10683/14558,Tenor cor,Saxhorns,Wind,1950,0,1,Unknown,Unknown,1
3120,178564,10683/14558,Clarinet,Clarinets,Wind,1835,1935,1,France,Unknown,0
3121,178565,10683/14558,Oboe,Oboes,Wind,1865,0,1,Unknown,Unknown,2
3122,178567,10683/14558,Double horn,Horns,Wind,1909,1935,1,France,Paris,0
3123,178568,10683/14558,Damaru,Drums,Percussion,1934,0,1,India,Unknown,0
3124,178569,10683/14558,Kettledrum,Kettledrums,Percussion,1870,0,1,Great Britain,Unknown,0
3125,178570,10683/14558,Kettledrum,Kettledrums,Percussion,1870,1935,1,Great Britain,Unknown,0
3126,178571,10683/14558,Unknown,Beaters,Beaters,0,1935,1,Unknown,Unknown,2
3127,178572,10683/14558,Unknown,Beaters,Beaters,0,0,2,Unknown,Unknown,2
3128,178573,10683/14558,Gong,Gongs,Percussion,1866,0,1,Unknown,Unknown,0
3129,178576,10683/14558,Gong,Gongs,Percussion,1899,1935,1,Unknown,Unknown,1
3130,178578,10683/14558,Claves,Unknown,Other,1915,0,1,Unknown,Unknown,1
3131,178587,10683/14558,Temple block,Drums,Percussion,1925,1935,1,China,Unknown,0
3132,178589,10683/14558,Temple block,Drums,Percussion,1925,1940,1,China,Unknown,0
3133,178590,10683/14558,Double flageolet,Flutes,Wind,0,0,2,England,London,0
3134,178592,10683/14558,Crash cymbal,Cymbals,Percussion,1920,0,1,Turkey,Unknown,0
3135,178594,10683/14558,Bass drum,Drums,Percussion,1919,1935,1,England,London,0
3136,178597,10683/14558,Woodblock,Metallophones/Steeldrums,Percussion,1915,1935,1,Great Britain,Unknown,0
3137,178598,10683/14558,Side drum,Drums,Percussion,0,1940,1,England,London,0
3138,178599,10683/14558,Unknown,Unknown,Unknown,1893,0,1,England,London,0
3139,178602,10683/14558,Concertina,Accordions,Wind,1844,0,1,England,London,0
3140,178603,10683/14558,Unknown,Unknown,Unknown,1901,1950,1,England,London,0
3141,178604,10683/14558,Ocarina,Flutes,Wind,0,0,2,Austria,Unknown,0
3142,178605,10683/14558,Clarinet,Clarinets,Wind,1810,1946,1,England,London,0
3143,178606,10683/14558,Unknown,Unknown,Unknown,1715,0,1,Unknown,Unknown,1
3144,178607,10683/14558,Piccolo flute,Flutes,Wind,1837,0,1,England,London,0
3145,178608,10683/14558,Unknown,Unknown,Unknown,1745,0,1,Unknown,Unknown,1
3146,178609,10683/14558,Unknown,Unknown,Unknown,1775,0,1,Unknown,Unknown,1
3147,178610,10683/14558,Unknown,Unknown,Unknown,1801,0,1,Unknown,Unknown,1
3148,178611,10683/14558,Unknown,Unknown,Unknown,0,0,2,England,London,0
3149,178613,10683/14558,Clarinet,Clarinets,Wind,1872,1935,1,Belgium,Brussels,0
3150,178614,10683/14558,Anvil,Metallophones/Steeldrums,Percussion,0,0,2,Unknown,Unknown,2
3151,178616,10683/14558,Clarinet,Clarinets,Wind,1848,1935,1,Belgium,Brussels,0
3152,178617,10683/14558,Unknown,Beaters,Beaters,0,0,2,Unknown,Unknown,2
3153,178618,10683/14558,Clarinet,Clarinets,Wind,1925,1933,1,Germany,Munich,0
3154,178627,10683/14558,Transverse flute,Flutes,Wind,1850,1935,1,England,London,0
3155,178628,10683/14558,Clarinet,Clarinets,Wind,1820,0,1,France,Paris,0
3156,178629,10683/14558,Clarinet,Clarinets,Wind,1815,1939,1,France,Unknown,0
3157,178630,10683/14558,Clarinet,Clarinets,Wind,1895,0,1,Germany,Berlin,0
3158,178631,10683/14558,Clarinet,Clarinets,Wind,1895,0,1,Belgium,Brussels,0
3159,178632,10683/14558,Clarinet,Clarinets,Wind,1895,0,1,United States of America,Elkhart,0
3160,178633,10683/14558,Clarinet,Clarinets,Wind,1895,1935,1,Belgium,Brussels,0
3161,178634,10683/14558,Clarinet,Clarinets,Wind,1801,0,1,England,London,0
3162,178635,10683/14558,Unknown,Unknown,Unknown,1901,1935,1,France,Unknown,0
3163,178638,10683/14558,Banhu,Fiddles,Strings,0,1950,1,China,Unknown,0
3164,178639,10683/14558,Unknown,Unknown,Unknown,1895,0,1,England,London,0
3165,178640,10683/14558,Clarinet,Clarinets,Wind,1810,0,1,England,London,0
3166,178641,10683/14558,Tenor trombone,Trombones,Wind,1875,0,1,Czech Republic,Prague,0
3167,178644,10683/14558,Bowl lyre,Lyres,Strings,1958,0,1,Unknown,Unknown,0
3168,178646,10683/14558,Unknown,Unknown,Unknown,1866,0,1,Unknown,Unknown,1
3169,178649,10683/14558,Unknown,Unknown,Unknown,1901,0,1,United States of America,Chicago,0
3170,178650,10683/14558,Sumpotan,Mouth organs,Wind,0,0,2,Unknown,Unknown,0
3171,178651,10683/14558,Clarinet,Clarinets,Wind,1820,0,1,France,Unknown,0
3172,178652,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Germany,Unknown,0
3173,178654,10683/14558,Clarinet,Clarinets,Wind,1895,0,1,Germany,Berlin,0
3174,178659,10683/14558,Clarinet,Clarinets,Wind,1900,0,1,Germany,Unknown,0
3175,178660,10683/14558,Wagner tuba,Tubas,Wind,1920,0,1,Germany,Unknown,0
3176,178661,10683/14558,Transverse flute,Flutes,Wind,0,0,2,India,Unknown,0
3177,178662,10683/14558,Euphonium,Tubas,Wind,1895,0,1,England,Unknown,0
3178,178664,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,1
3179,178665,10683/14558,Duct flute,Flutes,Wind,0,0,2,India,Unknown,0
3180,178666,10683/14558,Duct flute,Flutes,Wind,0,0,2,India,Unknown,0
3181,178667,10683/14558,Clarinet,Clarinets,Wind,1795,0,1,France,Unknown,0
3182,178668,10683/14558,Clarinet,Clarinets,Wind,1805,0,1,Germany,Munich,0
3183,178669,10683/14558,Clarinet,Clarinets,Wind,1895,0,1,Germany,Berlin,0
3184,178670,10683/14558,Clarinet,Clarinets,Wind,1830,0,1,France,Paris,0
3185,178671,10683/14558,Clarinet,Clarinets,Wind,1975,0,1,Germany,Unknown,0
3186,178672,10683/14558,Clarinet,Clarinets,Wind,1935,0,1,Germany,Unknown,0
3187,178674,10683/14558,Viola,Violas,Strings,1875,1950,1,Unknown,Unknown,2
3188,178675,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,1
3189,178677,10683/14558,Clarinet,Clarinets,Wind,1770,0,1,Unknown,Unknown,1
3190,178679,10683/14558,Kora,Harp lutes/koras,Strings,2002,0,1,Gambia,Unknown,0
3191,178683,10683/14558,Clarinet,Clarinets,Wind,1820,0,1,France,Unknown,0
3192,178684,10683/14558,Flugelhorn,Flugelhorns,Wind,1920,1950,1,Austria,Vienna,0
3193,178685,10683/14558,Alto clarinet,Clarinets,Wind,1851,0,1,Belgium,Brussels,0
3194,178688,10683/14558,Valve trumpet,Trumpets,Wind,1895,0,1,Unknown,Unknown,0
3195,178689,10683/14558,Oboe,Oboes,Wind,1875,0,1,Unknown,Unknown,1
3196,178690,10683/14558,Dital harp,Harps,Strings,0,0,2,England,London,0
3197,178691,10683/14558,Banjo mandolin,Guitars,Strings,1935,0,1,England,Unknown,0
3198,178692,10683/14558,Neapolitan mandolin,Mandolins,Strings,1894,0,1,Italy,Naples,0
3199,178694,10683/14558,Unknown,Unknown,Unknown,1845,1950,1,Belgium,Brussels,0
3200,178697,10683/14558,Unknown,Unknown,Unknown,0,0,2,England,Unknown,0
3201,178698,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2
3202,178699,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,0
3203,178700,10683/14558,Clarinet,Clarinets,Wind,1901,0,1,Unknown,Unknown,1
3204,178701,10683/14558,Unknown,Unknown,Unknown,0,0,2,England,London,0
3205,178702,10683/14558,Clarinet,Clarinets,Wind,1825,0,1,England,London,0
3206,178703,10683/14558,Unknown,Unknown,Unknown,0,0,2,England,Unknown,0
3207,178704,10683/14558,Cornet,Cornets,Wind,0,0,2,Unknown,Unknown,2
3208,178705,10683/14558,Unknown,Unknown,Unknown,0,0,2,United States of America,Laporte,0
3209,178706,10683/14558,Clarinet,Clarinets,Wind,1875,0,1,France,Paris,0
3210,178709,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,1
3211,178710,10683/14558,Unknown,Unknown,Unknown,0,0,2,England,London,0
3212,178711,10683/14558,Clarinet,Clarinets,Wind,1885,0,1,United States of America,Unknown,0
3213,178712,10683/14558,Baritone saxhorn,Saxhorns,Wind,1875,1950,1,Austria,Vienna,0
3214,178714,10683/14558,Clarinet,Clarinets,Wind,1827,0,1,France,Paris,0
3215,178715,10683/14558,Guitar,Guitars,Strings,1770,1950,1,Unknown,Unknown,1
3216,178716,10683/14558,Violoncello,Violoncellos,Strings,1665,1957,1,England,London,0
3217,178717,10683/14558,Clarinet,Clarinets,Wind,1833,1963,1,Germany,Hamburg,0
3218,178718,10683/14558,Guitar,Guitars,Strings,0,0,2,Unknown,Unknown,0
3219,178719,10683/14558,Clarinet,Clarinets,Wind,1910,0,1,Belgium,Brussels,0
3220,178720,10683/14558,Bell harp,Zithers,Strings,1766,1960,1,England,Unknown,0
3221,178721,10683/14558,Clarinet,Clarinets,Wind,1885,1965,1,United States of America,Unknown,0
3222,178722,10683/14558,English guitar,Citterns,Strings,0,1968,1,England,Unknown,0
3223,178726,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1833,0,1,Unknown,Unknown,2
3224,178728,10683/14558,Clarinet,Clarinets,Wind,1833,1966,1,Germany,Hamburg,0
3225,178729,10683/14558,Archlute,Lutes,Strings,0,1966,1,Unknown,Unknown,2
3226,178731,10683/14558,Guitar,Guitars,Strings,1914,1968,1,Spain,Madrid,0
3227,178732,10683/14558,Guitar,Guitars,Strings,1645,1968,1,Italy,Venice,0
3228,178733,10683/14558,Grand fortepiano,Pianofortes,Keyboard,0,1968,1,England,London,0
3229,178736,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1968,1,Unknown,Unknown,2
3230,178737,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1866,1968,1,Unknown,Unknown,2
3231,178739,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1968,1,Unknown,Unknown,2
3232,178740,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1968,1,Unknown,Unknown,2
3233,178741,10683/14558,Cornet,Cornets,Wind,1859,1968,1,England,London,0
3234,178742,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1970,1,England,Liverpool,0
3235,178743,10683/14558,Valve horn,Horns,Wind,0,1970,1,England,Liverpool,0
3236,178744,10683/14558,Bass tuba,Tubas,Wind,0,1972,1,Germany,Berlin,0
3237,178751,10683/14558,Basset horn,Clarinets,Wind,1946,0,1,Germany,Unknown,0
3238,178752,10683/14558,Clarinet,Clarinets,Wind,1801,0,1,France,Strasbourg,0
3239,178753,10683/14558,Clarinet,Clarinets,Wind,1801,1950,1,France,Strasbourg,0
3240,178754,10683/14558,Clarinet,Clarinets,Wind,1941,1964,1,Germany,Unknown,0
3241,178755,10683/14558,Clarinet,Clarinets,Wind,1865,1968,1,France,Paris,0
3242,178756,10683/14558,Clarinet,Clarinets,Wind,1845,0,1,Germany,Hamburg,0
3243,178757,10683/14558,Clarinet,Clarinets,Wind,1835,0,1,Germany,Dresden,0
3244,178758,10683/14558,Clarinet,Clarinets,Wind,1925,0,1,Germany,Nuremberg,0
3245,178759,10683/14558,Clarinet,Clarinets,Wind,1855,1962,1,Italy,Unknown,0
3246,178764,10683/14558,Clarinet,Clarinets,Wind,1930,0,1,England,London,0
3247,178765,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1962,1,Unknown,Unknown,1
3248,178766,10683/14558,Clarinet,Clarinets,Wind,1939,1964,1,England,London,0
3249,178768,10683/14558,Bass trumpet,Trumpets,Wind,1901,1964,1,Unknown,Unknown,0
3250,178773,10683/14558,Clarinet,Clarinets,Wind,1853,1968,1,Belgium,Brussels,0
3251,178774,10683/14558,Clarinet,Clarinets,Wind,1850,0,1,Unknown,Unknown,1
3252,178777,10683/14558,Clarinet,Clarinets,Wind,1825,0,1,Unknown,Unknown,1
3253,178778,10683/14558,Clarinet,Clarinets,Wind,1825,0,1,Italy,Unknown,0
3254,178779,10683/14558,Clarinet,Clarinets,Wind,1793,0,1,Czech Republic,Prague,0
3255,178780,10683/14558,Clarinet,Clarinets,Wind,1845,0,1,France,Paris,0
3256,178781,10683/14558,Clarinet,Clarinets,Wind,1926,1968,1,England,London,0
3257,178782,10683/14558,Clarinet,Clarinets,Wind,1913,1968,1,France,Paris,0
3258,178783,10683/14558,Viola d'amore,Viols,Strings,1895,1968,1,Unknown,Unknown,2
3259,178784,10683/14558,Tenor recorder,Flutes,Wind,0,1968,1,Germany,Unknown,0
3260,178786,10683/14558,Baritone saxhorn,Saxhorns,Wind,0,1970,1,Unknown,Unknown,1
3261,178787,10683/14558,Clarinet,Clarinets,Wind,1835,0,1,Austria,Vienna,0
3262,178788,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1971,1,Unknown,Unknown,1
3263,178790,10683/14558,Ballad horn,Saxhorns,Wind,1869,0,1,England,London,0
3264,178791,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1954,1,Unknown,Unknown,1
3265,178792,10683/14558,Clarinet,Clarinets,Wind,1801,1955,1,Austria,Vienna,0
3266,178793,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1955,1,Sweden,Unknown,0
3267,178794,10683/14558,Clarinet,Clarinets,Wind,1845,1956,1,Germany,Unknown,0
3268,178795,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1934,1958,1,Unknown,Unknown,1
3269,178796,10683/14558,Clarinet,Clarinets,Wind,1826,1960,1,Germany,Dresden,0
3270,178797,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1965,1,United States of America,Elkhorn,0
3271,178798,10683/14558,Clarinet,Clarinets,Wind,1815,1966,1,Sweden,Unknown,0
3272,178799,10683/14558,Bass tuba,Tubas,Wind,1926,1966,1,England,London,0
3273,178800,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,France,Paris,0
3274,178801,10683/14558,Clarinet,Clarinets,Wind,1893,1964,1,United States of America,Providence,0
3275,178802,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1968,1,England,Unknown,0
3276,178803,10683/14558,Bass clarinet,Clarinets,Wind,1855,0,1,France,Paris,0
3277,178804,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1968,1,England,Unknown,0
3278,178805,10683/14558,Clarinet,Clarinets,Wind,1900,0,1,Germany,Berlin,0
3279,178806,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1968,1,England,London,0
3280,178807,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1968,1,England,Unknown,0
3281,178808,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1968,1,England,Unknown,0
3282,178809,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1970,1,England,London,0
3283,178810,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,England,London,0
3284,178811,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1968,1,Unknown,Unknown,2
3285,178812,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1968,1,Unknown,Unknown,1
3286,178813,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1968,1,Unknown,Unknown,2
3287,178814,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1968,1,Germany,Unknown,0
3288,178815,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1881,1968,1,Germany,Unknown,0
3289,178816,10683/14558,Clarinet,Clarinets,Wind,1800,1968,1,England,London,0
3290,178817,10683/14558,Sarrusophone,Bassoons,Wind,1860,1968,1,England,London,0
3291,178836,10683/14558,Clarinet,Clarinets,Wind,1835,1970,1,Unknown,Unknown,1
3292,178837,10683/14558,Clarinet,Clarinets,Wind,1835,1970,1,Unknown,Unknown,1
3293,179086,10683/14558,Valve trumpet,Trumpets,Wind,1845,1970,1,England,London,0
3294,179087,10683/14558,Valve trumpet,Trumpets,Wind,1880,1971,1,England,London,0
3295,179088,10683/14558,Valve trumpet,Trumpets,Wind,1950,1971,1,France,Unknown,0
3296,179089,10683/14558,Clarinet,Clarinets,Wind,1800,1972,1,England,London,0
3297,179090,10683/14558,Piccolo flute,Flutes,Wind,0,0,2,England,London,0
3298,179091,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,France,Paris,0
3299,179092,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1860,0,1,Unknown,Unknown,1
3300,179093,10683/14558,Tenor trombone,Trombones,Wind,1833,0,1,France,Paris,0
3301,179094,10683/14558,Bow,Bows,Bows,0,1972,1,Unknown,Unknown,2
3302,179095,10683/14558,Bass saxhorn,Saxhorns,Wind,1860,1975,1,France,Paris,0
3303,179096,10683/14558,Cornet,Cornets,Wind,0,1975,1,France,Unknown,0
3304,179097,10683/14558,Althorn,Saxhorns,Wind,0,1975,1,Unknown,Unknown,1
3305,179098,10683/14558,Bagpipe,Bagpipes,Wind,1801,0,1,Scotland,Unknown,1
3306,179099,10683/14558,Bass oboe,Oboes,Wind,1901,1975,1,France,Paris,0
3307,179100,10683/14558,Bagpipe/Small pipe,Bagpipes,Wind,1795,0,1,Unknown,Unknown,1
3308,179104,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1934,1973,1,France,Paris,0
3309,179106,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1901,1975,1,Unknown,Unknown,1
3310,179107,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1975,1,France,Paris,0
3311,179108,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1975,1,England,London,0
3312,179109,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Belgium,Brussels,0
3313,179110,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,2
3314,179111,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,1
3315,179112,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1955,1,Unknown,Unknown,1
3316,179113,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1901,1957,1,France,Paris,0
3317,179114,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1901,0,1,England,London,0
3318,179119,10683/14558,Cornet,Cornets,Wind,0,1955,1,England,London,0
3319,179120,10683/14558,Cornophone,Saxhorns,Wind,1898,1960,1,France,Paris,0
3320,179121,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1895,0,1,France,Paris,0
3321,179122,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,England,London,0
3322,179123,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,2013,0,1,Unknown,Unknown,0
3323,179124,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1925,1957,1,England,London,0
3324,179125,10683/14558,Clarinet,Clarinets,Wind,1915,0,1,United States of America,Elkhart,0
3325,179126,10683/14558,Clarinet,Clarinets,Wind,1835,1960,1,France,Paris,0
3326,179127,10683/14558,Clarinet,Clarinets,Wind,1910,0,1,England,London,0
3327,179128,10683/14558,Unknown,Unknown,Unknown,1845,0,1,Unknown,Unknown,1
3328,179129,10683/14558,Clarinet,Clarinets,Wind,1835,1956,1,France,Paris,0
3329,179130,10683/14558,Clarinet,Clarinets,Wind,1852,1959,1,England,London,0
3330,179132,10683/14558,Clarinet,Clarinets,Wind,1910,0,1,Germany,Nuremberg,0
3331,179133,10683/14558,Clarinet,Clarinets,Wind,1895,0,1,Austria,Vienna,0
3332,179134,10683/14558,Clarinet,Clarinets,Wind,1845,1955,1,Germany,Unknown,0
3333,179135,10683/14558,Clarinet,Clarinets,Wind,1852,1955,1,England,London,0
3334,179136,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1958,1,Unknown,Unknown,2
3335,179137,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,1
3336,179138,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Germany,Frankfurt,0
3337,179139,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1957,1,Unknown,Unknown,2
3338,179140,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Germany,Cologne,0
3339,179142,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,0
3340,179143,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,2
3341,179144,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,England,London,0
3342,179145,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,2
3343,179147,10683/14558,Clarinet,Clarinets,Wind,1820,1959,1,Unknown,Unknown,0
3344,179148,10683/14558,Clarinet,Clarinets,Wind,1845,0,1,Unknown,Unknown,2
3345,179149,10683/14558,Bass clarinet,Clarinets,Wind,1885,0,1,England,London,0
3346,179150,10683/14558,Clarinet,Clarinets,Wind,1835,1960,1,Germany,Unknown,0
3347,179152,10683/14558,End blown flute,Flutes,Wind,0,0,2,Unknown,Unknown,0
3348,179153,10683/14558,End blown flute,Flutes,Wind,1962,1966,1,Unknown,Unknown,0
3349,179154,10683/14558,End blown flute,Flutes,Wind,1962,0,1,Unknown,Unknown,0
3350,179155,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1915,1960,1,England,London,0
3351,179156,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1901,0,1,Unknown,Unknown,1
3352,179157,10683/14558,Cornet,Cornets,Wind,0,0,2,United States of America,Chicago,0
3353,179158,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1964,1,Unknown,Unknown,1
3354,179159,10683/14558,Double clarinet,Clarinets,Wind,1970,0,1,Egypt,Unknown,0
3355,179160,10683/14558,Cornet,Cornets,Wind,0,0,2,Unknown,Unknown,1
3356,179161,10683/14558,Double clarinet,Clarinets,Wind,1970,0,1,Egypt,Unknown,0
3357,179163,10683/14558,Bagpipe,Bagpipes,Wind,1765,0,1,Unknown,Unknown,0
3358,179164,10683/14558,Clarinet,Clarinets,Wind,1970,0,1,Egypt,Unknown,0
3359,179165,10683/14558,Valve trumpet,Trumpets,Wind,1938,1960,1,United States of America,Elkhart,0
3360,179167,10683/14558,Bagpipe,Bagpipes,Wind,1860,1962,1,Scotland,Edinburgh,0
3361,179168,10683/14558,Ndere,Flutes,Wind,1967,0,1,Unknown,Unknown,2
3362,179169,10683/14558,Bil,Flutes,Wind,0,0,2,Unknown,Unknown,0
